abalone.csv,Edited/Condensed,25,0.1,0.26527199293197024,249.84285714285716
abalone.csv,KMeans,25,0.1,0.272694571615435,229.17142857142858
abalone.csv,PAM,25,0.1,0.2700606978532007,242.1
car.csv,Edited/Condensed,25,0.5,0.8808038714881032,75.9
car.csv,KMeans,25,0.5,0.8373739749966391,48.45
car.csv,PAM,25,0.5,0.9311231348299502,8.65
segmentation.csv,Edited/Condensed,25,0.3,0.8714285714285713,1.1142857142857143
segmentation.csv,KMeans,25,0.3,0.8666666666666666,1.2
segmentation.csv,PAM,25,0.3,0.8857142857142858,1.0857142857142856
forestfires.csv,KMeans,25,0.001,1.585549257025425,0.3110881885019031
forestfires.csv,PAM,25,0.001,1.6002687238156128,0.2787067892873781
machine.csv,KMeans,25,0.001,0.38666216171888573,0.010474032341662932
machine.csv,PAM,25,0.001,0.43510938083541306,-0.005804749851229278
winequality-red.csv,KMeans,25,0.01,0.6324999381924429,-0.005942436094469201
winequality-red.csv,PAM,25,0.01,0.6335474509308534,0.02620147456434172
